id,date,latitude,longitude,category,severity,source_type,data_status,age_days
syn-shrawan-2083-0784,2083-Shrawan,27.743129,85.326527,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0785,2083-Shrawan,27.741028,85.338438,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0786,2083-Shrawan,27.751537,85.271711,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0787,2083-Shrawan,27.657322,85.236737,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0788,2083-Shrawan,27.608190,85.310821,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0789,2083-Shrawan,27.758876,85.296211,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0790,2083-Shrawan,27.763060,85.380886,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0791,2083-Shrawan,27.733183,85.360310,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0792,2083-Shrawan,27.660570,85.293786,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0793,2083-Shrawan,27.680251,85.471758,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0794,2083-Shrawan,27.779614,85.310459,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0795,2083-Shrawan,27.699936,85.267290,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0796,2083-Shrawan,27.698719,85.209513,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0797,2083-Shrawan,27.718783,85.306196,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0798,2083-Shrawan,27.679435,85.219343,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0799,2083-Shrawan,27.746015,85.235412,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0800,2083-Shrawan,27.678963,85.454242,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0801,2083-Shrawan,27.766931,85.280516,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0802,2083-Shrawan,27.626396,85.351544,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0803,2083-Shrawan,27.715431,85.426917,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0804,2083-Shrawan,27.672066,85.317280,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0805,2083-Shrawan,27.646939,85.462432,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0806,2083-Shrawan,27.702523,85.470931,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0807,2083-Shrawan,27.719871,85.285160,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0808,2083-Shrawan,27.710999,85.204391,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0809,2083-Shrawan,27.619319,85.282836,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0810,2083-Shrawan,27.660928,85.254890,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0811,2083-Shrawan,27.701915,85.255343,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0812,2083-Shrawan,27.684581,85.205236,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0813,2083-Shrawan,27.717289,85.324640,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0814,2083-Shrawan,27.696331,85.285938,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0815,2083-Shrawan,27.690304,85.349688,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0816,2083-Shrawan,27.656682,85.231419,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0817,2083-Shrawan,27.760600,85.381845,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0818,2083-Shrawan,27.755374,85.355337,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0819,2083-Shrawan,27.653197,85.352343,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0820,2083-Shrawan,27.775689,85.426692,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0821,2083-Shrawan,27.607207,85.421629,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0822,2083-Shrawan,27.633906,85.267793,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0823,2083-Shrawan,27.700349,85.234359,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0824,2083-Shrawan,27.703909,85.325902,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0825,2083-Shrawan,27.606195,85.357277,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0826,2083-Shrawan,27.633422,85.311282,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0827,2083-Shrawan,27.630159,85.324032,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0828,2083-Shrawan,27.701597,85.414223,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0829,2083-Shrawan,27.640425,85.314768,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0830,2083-Shrawan,27.613859,85.431080,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0831,2083-Shrawan,27.742513,85.252928,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0832,2083-Shrawan,27.605311,85.213247,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0833,2083-Shrawan,27.692316,85.450820,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0834,2083-Shrawan,27.724923,85.222056,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0835,2083-Shrawan,27.663371,85.272908,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0836,2083-Shrawan,27.725258,85.295492,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0837,2083-Shrawan,27.691214,85.355217,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0838,2083-Shrawan,27.663136,85.428287,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0839,2083-Shrawan,27.712022,85.214458,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0840,2083-Shrawan,27.631340,85.403890,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0841,2083-Shrawan,27.685775,85.245223,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0842,2083-Shrawan,27.646798,85.414059,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0843,2083-Shrawan,27.666961,85.431639,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0844,2083-Shrawan,27.662578,85.327819,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0845,2083-Shrawan,27.629813,85.234901,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0846,2083-Shrawan,27.686042,85.245322,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0847,2083-Shrawan,27.731308,85.453979,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0848,2083-Shrawan,27.779600,85.362240,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0849,2083-Shrawan,27.735033,85.337143,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0850,2083-Shrawan,27.710182,85.495646,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0851,2083-Shrawan,27.723726,85.440600,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0852,2083-Shrawan,27.604881,85.351502,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0853,2083-Shrawan,27.689108,85.331235,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0854,2083-Shrawan,27.739518,85.465767,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0855,2083-Shrawan,27.765754,85.406910,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0856,2083-Shrawan,27.760435,85.294375,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0857,2083-Shrawan,27.762510,85.203750,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0858,2083-Shrawan,27.693824,85.380754,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0859,2083-Shrawan,27.661509,85.369164,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0860,2083-Shrawan,27.617618,85.461884,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0861,2083-Shrawan,27.672563,85.445605,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0862,2083-Shrawan,27.734659,85.303886,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0863,2083-Shrawan,27.610686,85.427214,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0864,2083-Shrawan,27.758767,85.254487,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0865,2083-Shrawan,27.758133,85.363076,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0866,2083-Shrawan,27.743735,85.281287,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0867,2083-Shrawan,27.720804,85.480742,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0868,2083-Shrawan,27.675328,85.200179,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0869,2083-Shrawan,27.703399,85.435591,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0870,2083-Shrawan,27.644490,85.306383,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0871,2083-Shrawan,27.609614,85.249320,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0872,2083-Shrawan,27.632181,85.470076,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0873,2083-Shrawan,27.634149,85.428117,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0874,2083-Shrawan,27.619085,85.268251,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0875,2083-Shrawan,27.613635,85.341571,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0876,2083-Shrawan,27.652848,85.463037,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0877,2083-Shrawan,27.635024,85.340944,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0878,2083-Shrawan,27.677989,85.422911,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0879,2083-Shrawan,27.763727,85.393782,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0880,2083-Shrawan,27.605258,85.485898,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0881,2083-Shrawan,27.721171,85.254687,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0882,2083-Shrawan,27.704355,85.301635,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0883,2083-Shrawan,27.753665,85.273251,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0884,2083-Shrawan,27.732776,85.330868,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0885,2083-Shrawan,27.642712,85.303314,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0886,2083-Shrawan,27.700364,85.345327,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0887,2083-Shrawan,27.752630,85.216696,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0888,2083-Shrawan,27.760165,85.426660,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0889,2083-Shrawan,27.745492,85.283016,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0890,2083-Shrawan,27.647732,85.429043,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0891,2083-Shrawan,27.617566,85.349037,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0892,2083-Shrawan,27.609182,85.214911,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0893,2083-Shrawan,27.656533,85.279726,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0894,2083-Shrawan,27.699568,85.315704,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0895,2083-Shrawan,27.686341,85.402861,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0896,2083-Shrawan,27.763489,85.478461,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0897,2083-Shrawan,27.707631,85.473105,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0898,2083-Shrawan,27.665759,85.253079,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0899,2083-Shrawan,27.717639,85.233879,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0900,2083-Shrawan,27.727566,85.223051,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0901,2083-Shrawan,27.615534,85.449805,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0902,2083-Shrawan,27.679083,85.303084,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0903,2083-Shrawan,27.608534,85.302697,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0904,2083-Shrawan,27.729321,85.388994,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0905,2083-Shrawan,27.602142,85.233824,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0906,2083-Shrawan,27.654233,85.367477,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0907,2083-Shrawan,27.625675,85.468207,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0908,2083-Shrawan,27.701072,85.344398,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0909,2083-Shrawan,27.643165,85.216756,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0910,2083-Shrawan,27.696935,85.248991,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0911,2083-Shrawan,27.731024,85.312906,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0912,2083-Shrawan,27.698597,85.486487,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0913,2083-Shrawan,27.778670,85.245767,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0914,2083-Shrawan,27.705353,85.361987,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0915,2083-Shrawan,27.608077,85.395472,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0916,2083-Shrawan,27.662946,85.352596,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0917,2083-Shrawan,27.603965,85.302087,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0918,2083-Shrawan,27.690970,85.481682,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0919,2083-Shrawan,27.779517,85.300887,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0920,2083-Shrawan,27.714680,85.317396,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0921,2083-Shrawan,27.604251,85.477850,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0922,2083-Shrawan,27.691121,85.296006,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0923,2083-Shrawan,27.752226,85.233438,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0924,2083-Shrawan,27.695251,85.327904,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0925,2083-Shrawan,27.661484,85.434086,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0926,2083-Shrawan,27.630381,85.499163,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0927,2083-Shrawan,27.610600,85.372900,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0928,2083-Shrawan,27.775196,85.302859,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0929,2083-Shrawan,27.646872,85.397668,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0930,2083-Shrawan,27.712986,85.240959,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0931,2083-Shrawan,27.644098,85.389215,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0932,2083-Shrawan,27.673826,85.298008,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0933,2083-Shrawan,27.677468,85.430051,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0934,2083-Shrawan,27.633476,85.320941,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0935,2083-Shrawan,27.659979,85.385980,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0936,2083-Shrawan,27.660121,85.413881,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0937,2083-Shrawan,27.640272,85.475589,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0938,2083-Shrawan,27.617747,85.291437,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0939,2083-Shrawan,27.677131,85.418054,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0940,2083-Shrawan,27.709493,85.497597,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0941,2083-Shrawan,27.612290,85.472262,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0942,2083-Shrawan,27.691704,85.208534,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0943,2083-Shrawan,27.601976,85.303601,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0944,2083-Shrawan,27.716118,85.365287,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0945,2083-Shrawan,27.609997,85.482612,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0946,2083-Shrawan,27.739697,85.445074,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0947,2083-Shrawan,27.672342,85.325881,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0948,2083-Shrawan,27.745524,85.446679,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0949,2083-Shrawan,27.666622,85.277711,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0950,2083-Shrawan,27.719930,85.254726,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0951,2083-Shrawan,27.720272,85.495092,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0952,2083-Shrawan,27.717120,85.428414,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0953,2083-Shrawan,27.660708,85.281967,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0954,2083-Shrawan,27.629027,85.351185,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0955,2083-Shrawan,27.669695,85.315592,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0956,2083-Shrawan,27.751351,85.447655,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0957,2083-Shrawan,27.624374,85.461578,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0958,2083-Shrawan,27.752954,85.441581,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0959,2083-Shrawan,27.769894,85.478797,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0960,2083-Shrawan,27.761170,85.462555,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0961,2083-Shrawan,27.684731,85.414463,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0962,2083-Shrawan,27.626468,85.428143,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0963,2083-Shrawan,27.650717,85.477085,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0964,2083-Shrawan,27.612522,85.401137,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0965,2083-Shrawan,27.736867,85.394454,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0966,2083-Shrawan,27.748291,85.267193,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0967,2083-Shrawan,27.650461,85.308994,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0968,2083-Shrawan,27.603503,85.465158,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0969,2083-Shrawan,27.711864,85.377594,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0970,2083-Shrawan,27.704195,85.449518,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0971,2083-Shrawan,27.632367,85.421055,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0972,2083-Shrawan,27.616917,85.440518,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0973,2083-Shrawan,27.728265,85.353323,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0974,2083-Shrawan,27.715186,85.341201,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0975,2083-Shrawan,27.730674,85.406553,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0976,2083-Shrawan,27.665883,85.240769,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0977,2083-Shrawan,27.640434,85.298390,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0978,2083-Shrawan,27.712971,85.398956,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0979,2083-Shrawan,27.772151,85.356530,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0980,2083-Shrawan,27.737208,85.385296,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0981,2083-Shrawan,27.702255,85.466285,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0982,2083-Shrawan,27.629896,85.249042,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0983,2083-Shrawan,27.744062,85.433356,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0984,2083-Shrawan,27.762191,85.288728,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0985,2083-Shrawan,27.609596,85.300015,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0986,2083-Shrawan,27.775549,85.293812,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0987,2083-Shrawan,27.764491,85.312161,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0988,2083-Shrawan,27.689568,85.413139,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0989,2083-Shrawan,27.709978,85.351033,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0990,2083-Shrawan,27.677207,85.484960,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0991,2083-Shrawan,27.675970,85.210459,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0992,2083-Shrawan,27.680259,85.309612,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0993,2083-Shrawan,27.752894,85.262124,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0994,2083-Shrawan,27.746319,85.477534,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0995,2083-Shrawan,27.688342,85.201261,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0996,2083-Shrawan,27.768633,85.250710,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0997,2083-Shrawan,27.779205,85.347081,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0998,2083-Shrawan,27.738212,85.353766,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0999,2083-Shrawan,27.761803,85.280003,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-1000,2083-Shrawan,27.639954,85.430435,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-1001,2083-Shrawan,27.693060,85.274959,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-1002,2083-Shrawan,27.717206,85.280795,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-1003,2083-Shrawan,27.606057,85.430592,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-1004,2083-Shrawan,27.758714,85.483232,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-1005,2083-Shrawan,27.684769,85.441739,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-1006,2083-Shrawan,27.744330,85.241341,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-1007,2083-Shrawan,27.776518,85.310884,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-1008,2083-Shrawan,27.727521,85.348590,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-1009,2083-Shrawan,27.758073,85.287204,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-1010,2083-Shrawan,27.769819,85.451378,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-1011,2083-Shrawan,27.713507,85.352910,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-1012,2083-Shrawan,27.701256,85.282816,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-1013,2083-Shrawan,27.720246,85.489840,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-1014,2083-Shrawan,27.637585,85.453900,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-1015,2083-Shrawan,27.775367,85.448162,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-1016,2083-Shrawan,27.746160,85.294542,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-1017,2083-Shrawan,27.778463,85.447585,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-1018,2083-Shrawan,27.693849,85.352805,harassment,3,simulation,SYNTHETIC,22
syn-shrawan-2083-1019,2083-Shrawan,27.601447,85.263246,harassment,3,simulation,SYNTHETIC,1
syn-shrawan-2083-1020,2083-Shrawan,27.638552,85.255522,harassment,3,simulation,SYNTHETIC,25
syn-shrawan-2083-1021,2083-Shrawan,27.770881,85.227219,harassment,3,simulation,SYNTHETIC,18
syn-shrawan-2083-1022,2083-Shrawan,27.657122,85.225994,harassment,3,simulation,SYNTHETIC,20
syn-shrawan-2083-1023,2083-Shrawan,27.765886,85.206226,harassment,3,simulation,SYNTHETIC,7
syn-shrawan-2083-1024,2083-Shrawan,27.662868,85.213282,harassment,3,simulation,SYNTHETIC,18
syn-shrawan-2083-1025,2083-Shrawan,27.605861,85.340225,harassment,3,simulation,SYNTHETIC,16
syn-shrawan-2083-1026,2083-Shrawan,27.751717,85.431721,harassment,3,simulation,SYNTHETIC,15
syn-shrawan-2083-1027,2083-Shrawan,27.688133,85.338952,harassment,3,simulation,SYNTHETIC,1
syn-shrawan-2083-1028,2083-Shrawan,27.773699,85.207189,harassment,3,simulation,SYNTHETIC,9
syn-shrawan-2083-1029,2083-Shrawan,27.747771,85.277933,harassment,3,simulation,SYNTHETIC,11
syn-shrawan-2083-1030,2083-Shrawan,27.691988,85.497273,harassment,3,simulation,SYNTHETIC,28
syn-shrawan-2083-1031,2083-Shrawan,27.751143,85.305710,harassment,3,simulation,SYNTHETIC,9
syn-shrawan-2083-1032,2083-Shrawan,27.751523,85.464510,harassment,3,simulation,SYNTHETIC,18
syn-shrawan-2083-1033,2083-Shrawan,27.732812,85.413740,harassment,3,simulation,SYNTHETIC,17
syn-shrawan-2083-1034,2083-Shrawan,27.609475,85.354031,harassment,3,simulation,SYNTHETIC,28
syn-shrawan-2083-1035,2083-Shrawan,27.603190,85.423485,harassment,3,simulation,SYNTHETIC,26
syn-shrawan-2083-1036,2083-Shrawan,27.606814,85.227997,harassment,3,simulation,SYNTHETIC,0
syn-shrawan-2083-1037,2083-Shrawan,27.763295,85.255246,harassment,3,simulation,SYNTHETIC,8
